global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
10621.762831701668	-950.1646728575596	902812.9055465136	112821845.65291904	14624.260237231336	-2519.5708278682705	6348237.156644802	213868987.48626557	12634.98424537454	-439.49012155142736	159642826.88086283	193151.5669412884	12477.745723873588	1.042199	500.710419	1.507504712721892	1.1563601596214268	-0.2019724151246862	0.1030281900776231	0.0407928564712985	0.0106148079506708	0.1445581621402709	0.0701307312845073	0.0208970622413728	0.0049183194704997	3.6096833733741818	-1.1185901628187764	13.029814056014011	1.2512439523549368	0.0169771720767606	0.0017632905407078	0.0002882243717239	3.109193530949956e-06	-0.0070532087366677	-0.0017491932920343	4.974775348300557e-05	3.0596771728981407e-06	0.004005757941702	0.0008026287380773	1.604609668750864e-05	6.44212891187719e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9610.78993032972	-1010.972901371948	1022066.2073084144	92367283.08492714	12119.61955620798	-2504.6406810233566	6273224.941037144	146885178.1872189	12065.289415453788	-569.6948299207525	145571208.6786612	324552.1992384351	11923.896325277026	0.965138	463.687317	2.0776191244362274	1.4724015994848838	-0.1383812426826125	0.0635911724420736	0.019149368326384	0.0040438372125575	-0.135278304912731	-0.2798364670530019	0.0183002197800618	0.0783084482927058	2.15189006201048	-1.4577933113637016	4.630630838979468	2.125161338656746	0.013683508859281	-0.0032936632174796	0.000187238414702	1.0848217390178075e-05	-0.0053752936389839	0.0016779150976837	2.889378170530078e-05	2.815399075035235e-06	0.0045621430980876	0.0005563851563856	2.0813149647428325e-05	3.095644422462288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8901.062830140092	-709.7271001896279	503712.5567435781	79228919.50610155	10249.961401491511	-1869.658154716468	3495621.6154977875	105061708.73206584	11488.774672173024	-576.5147432807644	131991943.46796437	332369.2492200857	11381.02152690542	0.740526	355.775452	2.123843803961793	1.4864314925722906	-0.0678711920772059	0.0705100506054066	0.0046064987139809	0.004971667236377	0.0273107974085746	0.1625891023213055	0.0007458796550922	0.0264352161936479	0.7903570994519242	-1.361532962558556	0.6246643446540588	1.853772008133478	0.0186121168368277	0.0049286079775467	0.0003464108931477	2.4291176596336968e-05	-0.0102318532911671	-0.0048565596521832	0.0001046908217719	2.35861716552138e-05	0.0053612092378882	0.0007990661398006	2.8742564492417776e-05	6.385066957758321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8274.278500958852	-626.7843291812405	392858.5953071777	68463684.71142986	9010.090806683516	-1239.870594807995	1537279.0918695314	81181736.34468281	10770.664525198275	-718.1101469747482	116007214.3143646	515682.18318809447	10689.609159273625	0.652411	313.4422	1.3818100806174265	1.1954866066768717	0.0193001945114019	0.0871713865886078	0.0003724975081779	0.0075988506397805	0.0307961357381998	0.0034853383296251	0.0009484019764056	1.2147583271954575e-05	-0.3854650565473037	-1.175822155999228	0.148583309819016	1.3825577425386726	0.0195078787466584	0.0008957619098307	0.0003805573331943	8.023893991035471e-07	-0.0111908358868337	-0.0009589825956666	0.000125234807846	9.196476187914496e-07	0.0049093297493862	-0.0004518794885019	2.410151858820837e-05	2.0419507212882893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7690.478521086219	-583.7999798726323	340822.4164992859	59143459.88328848	7961.594431604572	-1048.4963750789448	1099344.6485536871	63386985.89335692	9921.14830089909	-849.5162242991846	98429183.60843292	721677.8153475425	9856.549188960516	0.582389	279.800812	1.282486624815553	0.9030349002508948	0.0589379313739755	0.0396377368625736	0.0034736797546434	0.0015711501835866	-0.0907298339602675	-0.1215259696984673	0.0082319027704577	0.0147685613111527	-1.2863741940295057	-0.900909137482202	1.6547585670650604	0.8116372739989252	0.0169147502628242	-0.0025931284838342	0.0002861087764537	6.724315333672267e-06	-0.0104460160823958	0.0007448198044379	0.0001091192519936	5.547565410829126e-07	0.0059796570765603	0.001070327327174	3.5756298753257675e-05	1.1456005872956522e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7336.447714905885	-354.0308061803344	125337.81172469749	53823465.07354778	7440.550373235225	-521.0440583693462	271486.9107619987	55361789.85665085	9362.541677113995	-558.6066237850955	87657186.65569654	312041.3601365832	9322.391769064689	0.591017	283.945984	0.9674609273776228	0.8366236075919576	0.061891132193665	0.0029532008196895	0.0038305122442137	8.721395081414734e-06	-0.1268387661663723	-0.0361089322061047	0.0160880726026076	0.001303854985065	-1.124585390874742	0.1617888031547636	1.2646923013688964	0.0261756168262508	0.0022315400710586	-0.0146832101917655	4.979771088740222e-06	0.0002155966615355	-0.010254760125381	0.0001912559570147	0.0001051601052291	3.657884109364647e-08	0.0055219234013994	-0.0004577336751609	3.0491638050922315e-05	2.095201173763047e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6931.075388598549	-405.37232630733615	164326.72293582142	48039806.042436525	6958.178603265424	-482.3717699698018	232682.52446379935	48416249.47494076	8754.267912395235	-608.2737647187605	76637206.68199283	369996.972845134	8727.115581349017	0.552658	265.516876	0.7479768541330776	0.4647216151833765	0.0506588964426271	-0.0112322357510379	0.0025663237887848	0.0001261631199668	-0.0641452475824166	0.0626935185839556	0.0041146127874095	0.0039304772724367	-1.5526434100552962	-0.4280580191805541	2.4107015587881384	0.1832336677847796	0.0035641586514089	0.0013326185803502	1.2703226892412909e-05	1.7758722806948485e-06	-0.0090297843200841	0.0012249758052969	8.153700486723669e-05	1.5005657235627887e-06	0.003159656174696	-0.0023622672267033	9.98342714229456e-06	5.58030645035697e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6575.01897149659	-356.0564171019587	126776.17215948398	43230874.47554008	6417.091384314641	-541.0872189507827	292775.3785118923	41179061.8346452	8163.659733503734	-590.6081788915008	66645340.24443026	348818.02097353496	8137.631534258927	0.556484	267.355072	0.9558581577118204	0.5472075656858831	0.031115087652779	-0.019543808789848	0.0009681486796401	0.0003819604620141	0.0415744547060796	0.1057197022884962	0.0017284352841078	0.0111766554519682	-2.074163811368137	-0.5215204013128409	4.302155516389197	0.2719835289855066	0.0017903290925364	-0.0017738295588725	3.205278259582209e-06	3.146471303929808e-06	-0.0055833915649328	0.0034463927551513	3.117426136736275e-05	1.1877623022759371e-05	0.0021983935823071	-0.0009612625923889	4.832934342729044e-06	9.240257715262288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6289.136135557463	-285.8828359391273	81728.99588459797	39553233.331574656	6163.953201839804	-253.13818247483687	64078.939426663805	37994319.07447117	7702.142178072693	-461.5175554310408	59322994.13124637	212998.45397104384	7681.6297067423775	0.578823	278.087738	0.5512680330158923	0.2259426575420686	0.1380592074028754	0.1069441197500963	0.0190603447487101	0.0114370447491229	-0.0266722420467147	-0.0682466967527943	0.0007114084957985	0.0046576116176678	-2.1549827235468086	-0.0808189121786715	4.643950538785221	0.0065316965657438	0.0042568259402225	0.0024664968476861	1.8120567085351174e-05	6.083606699645471e-06	-0.0022780027655024	0.0033053887994304	5.189296599636583e-06	1.0925595115399942e-05	0.0023316740218772	0.00013328043957	5.436703744296997e-06	1.7763675571999045e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6105.054512216019	-184.08162334144345	33886.044052021054	37271690.59712917	5937.785742319594	-226.1674595202103	51151.71974582596	35257299.52169385	7336.650485012104	-365.4916930605896	53826440.33922834	133584.17769629622	7312.928633798813	0.594598	285.666382	0.8293280479831193	0.3828413671165809	0.2329543034477694	0.094895096044894	0.0542677074948354	0.0090050792533696	0.0598514482973087	0.0865236903440234	0.0035821958632854	0.0074863489907484	-1.8750502943802017	0.279932429166607	3.5158136064552807	0.0783621648991174	0.0007750222077953	-0.0034818037324272	6.006594225759011e-07	1.2122957231143985e-05	-0.0002182589430714	0.002059743822431	4.763696623064464e-08	4.242544614042668e-06	0.0041496631155709	0.0018179890936936	1.7219703972729586e-05	3.30508434478924e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5871.062253162219	-233.9922590537999	54752.37729710061	34469371.980506234	5711.997428815369	-225.7883135042248	50980.362515082095	32626914.626793385	6873.793237580284	-462.8572474318198	47249033.47300444	214236.8315001609	6866.213237489871	0.646717	310.706512	0.2311353034347779	0.1052742564243032	0.2818868730992392	0.0489325696514698	0.0794602092256665	0.0023943963726959	0.1337239887187422	0.0738725404214334	0.0178821051588502	0.0054571522283163	-1.855070883098577	0.0199794112816247	3.441287981320134	0.0003991768751603	0.0003319742713876	-0.0004430479364076	1.102069168633279e-07	1.9629147395512133e-07	-0.0006905860245942	-0.0004723270815228	4.769090573648211e-07	2.230928719398458e-07	0.0032980224918964	-0.0008516406236744	1.087695235705454e-05	7.252917518926905e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5672.829071540468	-198.2331816217511	39296.39429588216	32180989.67491469	5419.247436437965	-292.74999237740394	85702.55803697006	29368242.77733945	6481.829171012858	-391.964066567426	42014109.40219323	153635.82948007356	6470.940573978048	0.701868	337.203064	0.9649706161189804	0.4781744219285762	0.152767867456987	-0.1291190056422522	0.0233380213273555	0.0166717176180439	0.267664354806584	0.1339403660878418	0.0716442068340248	0.017940021667745	-1.7186118446993106	0.1364590383992663	2.9536266727407674	0.0186210691608524	-0.0012178595311848	-0.0015498338025724	1.4831818376976611e-06	2.401984815596025e-06	-0.0024551122870111	-0.0017645262624169	6.027576341832874e-06	3.113552930758955e-06	-0.0046966615629067	-0.0079946840548031	2.2058629836485207e-05	6.391497313612294e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5492.94298891214	-179.88608262832804	32359.002723365666	30172422.67943904	5221.574641901183	-197.672794536782	39074.53369998084	27264841.740945462	6184.138621269752	-297.6905497431062	38243570.48708014	88619.66340635279	6172.017361070687	0.7390919999999999	355.08667	0.5628095448778312	0.2585184330637295	0.2948120300849552	0.1420441626279682	0.0869141330828125	0.0201765441366806	0.2357538365064897	-0.0319105183000943	0.0555798714275286	0.0010182811781806	-1.684187736164617	0.0344241085346936	2.836488330647297	0.0011850192484083	-0.0017216711374018	-0.0005038116062169	2.964151505362408e-06	2.5382613455895333e-07	0.001357639331033	0.0038127516180441	1.8431845531677315e-06	1.4537074900897902e-05	-0.0019246096788663	0.0027720518840404	3.7041224159858425e-06	7.684271647811932e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5350.729713834529	-142.2132750776109	20224.61560830022	28630308.470511746	5202.094571274454	-19.48007062672877	379.4731516223412	27061787.928483147	5877.590175102712	-306.5484461670394	34546066.26646393	93971.94984742624	5864.424856249723	0.8021089999999998	385.362427	0.9512812670044852	0.5659635373031157	0.2610042442800022	-0.033807785804953	0.068123215532175	0.0011429663810335	0.2612584205919575	0.0255045840854677	0.0682559623302041	0.0006504838093726	-2.164333633795607	-0.4801458976309902	4.684340078378898	0.2305400830118693	8.002170500988424e-05	0.0018016928424116	6.403473272688932e-09	3.246097098397494e-06	0.0042837622006135	0.0029261228695805	1.8350618591405013e-05	8.562195047882019e-06	-0.0054332539565356	-0.0035086442776693	2.952024855620975e-05	1.2310584667221524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5284.24005691467	-66.48965691985904	4420.87447732056	27923192.97910156	4968.844981282293	-233.24958999216145	54405.37123151141	24689420.44801423	5792.214756262317	-85.37541884039547	33549751.782662928	7288.9621421729535	5770.188106686088	0.84711	406.982391	0.4022867441691746	0.2494883711386041	0.3109079362678812	0.049903691987879	0.0966637448343528	0.0024903784740211	0.2391769665120193	-0.0220814540799381	0.0572056213098916	0.0004875906142844	-1.929811267597259	0.2345223661983482	3.72417152854534	0.0550007402472721	-0.0002717271079492	-0.000351748812959	7.38356211944362e-08	1.2372722741812485e-07	0.0052548442405009	0.0009710820398874	2.7613387991925485e-05	9.430003281918748e-07	-0.0048405001713219	0.0005927537852136	2.3430441908567347e-05	3.513570498851684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5154.7859653691685	-129.4540915455018	16758.36181787116	26571818.34876695	4838.488983655477	-130.35599762681613	16992.686117282494	23410975.644955408	5612.322498380632	-179.8922578816846	31498163.82582942	32361.22444577052	5601.372299036302	0.920331	442.160645	0.3605543059327521	0.1951908664528534	0.2599143612792431	-0.0509935749886381	0.0675554751991969	0.0026003446901218	0.2821416670391272	0.0429647005271078	0.0796039202796177	0.001845965491384	-1.7606750155107278	0.1691362520865311	3.099976510243702	0.0286070717698786	-0.0008775670878747	-0.0006058399799255	7.701239937208815e-07	3.670420812761303e-07	0.0058477305716022	0.0005928863311013	3.4195952838050994e-05	3.515142016067603e-07	-0.0040900309157392	0.0007504692555827	1.6728352891702442e-05	5.632041035748521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5008.1815700781735	-146.60439529099494	21492.8487186383	25081882.63887068	4733.741449899267	-104.74753375621005	10972.04582800836	22408308.11449441	5299.489018466306	-312.83347991432584	28084583.856844977	97864.78615530692	5302.970988809188	1.003421	482.080048	0.7151456358497768	0.3125906146429356	0.2336836197843865	-0.0262307414948566	0.0546080341555337	0.0006880517993699	0.4796819685454636	0.1975403015063364	0.2300947909476511	0.0390221707192142	-1.9998803566282817	-0.2392053411175538	3.999521440827663	0.0572191952191653	-0.0037985001538673	-0.0029209330659926	1.4428603418929905e-05	8.53184997600893e-06	0.0040078273118053	-0.0018399032597969	1.6062679761252495e-05	3.385244005411261e-06	-0.0043725796245703	-0.000282548708831	1.9119452573207345e-05	7.983377286212139e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
