global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	std_dvars	dvars	framewise_displacement	rmsd	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
17.10672714842759	n/a	n/a	292.6401137307496	21.261743794505687	n/a	n/a	452.0617491832011	14.871110520405267	n/a	221.14992811010825	n/a	14.987775997585922	n/a	n/a	n/a	n/a	0.4800608527367558	n/a	0.2304584223303411	n/a	-0.4471576057890729	n/a	0.1999499244150159	n/a	1.8073836818635407	n/a	3.2666357734666085	n/a	0.0109308938804685	n/a	0.000119484441026	n/a	-0.0002038530136736	n/a	4.1556051183808953e-08	n/a	0.0002276349551228	n/a	5.1817672793759176e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1308.584996552891	1291.4782694044634	1667916.1203439478	1712394.6932033296	2558.2861134718223	2537.024369677317	6436492.652336587	6544827.838382762	1062.328350775331	1047.457240254926	1128541.5248610347	1097166.6701624654	1060.0760191176687	0.725587	309.424591	0.0	2.6107430768783645e-14	0.4800608527367558	0.0	0.2304584223303411	0.0	-0.4471576057890729	0.0	0.1999499244150159	0.0	1.8073836818635407	0.0	3.2666357734666085	0.0	0.0109308938804685	0.0	0.000119484441026	0.0	-0.0002038530136736	0.0	4.1556051183808953e-08	0.0	0.0002276349551228	0.0	5.1817672793759176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4442.6654985843015	3134.0805020314106	9822460.593213458	19737276.7323113	8230.632647329603	5672.346533857781	32175515.20016838	67743313.77528791	3688.521929784217	2626.193579008885	13605194.026499083	6896892.714427499	3679.381285621565	1.622871	692.068298	0.0	2.6107430768783645e-14	0.4800608527367558	0.0	0.2304584223303411	0.0	-0.4471576057890729	0.0	0.1999499244150159	0.0	1.8073836818635407	0.0	3.2666357734666085	0.0	0.0109308938804685	0.0	0.000119484441026	0.0	-0.0002038530136736	0.0	4.1556051183808953e-08	0.0	0.0002276349551228	0.0	5.1817672793759176e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8100.2601617476785	3657.594663163377	13377998.720001215	65614214.68799653	14508.273582518195	6277.640935188592	39408775.711155504	210490002.34519532	6712.555276477569	3024.0333466933525	45058398.33976686	9144777.681913398	6693.217311070975	2.048032	873.3771359999998	0.0	2.6107430768783645e-14	0.4800608527367558	0.0	0.2304584223303411	0.0	-0.4471576057890729	0.0	0.1999499244150159	0.0	1.8073836818635407	0.0	3.2666357734666085	0.0	0.0109308938804685	0.0	0.000119484441026	0.0	-0.0002038530136736	0.0	4.1556051183808953e-08	0.0	0.0002276349551228	0.0	5.1817672793759176e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11499.395696934818	3399.13553518714	11554122.386571962	132236101.39468302	20641.4905866153	6133.217004097103	37616350.81934585	426071133.637328	9880.216106323252	3167.660829845683	97618670.30764942	10034075.132938642	9833.409613875529	2.193762	935.52301	0.0	2.6107430768783645e-14	0.4800608527367558	0.0	0.2304584223303411	0.0	-0.4471576057890729	0.0	0.1999499244150159	0.0	1.8073836818635407	0.0	3.2666357734666085	0.0	0.0109308938804685	0.0	0.000119484441026	0.0	-0.0002038530136736	0.0	4.1556051183808953e-08	0.0	0.0002276349551228	0.0	5.1817672793759176e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12671.862431752545	1172.4667348177263	1374678.2442541406	160576097.4892615	22551.46359286905	1909.9730062537528	3647996.8846179983	508568510.1804983	11259.660265925304	1379.4441596020515	126779949.30405708	1902866.1894602105	11174.07874563895	1.684977	718.553284	0.6650504976189551	0.2854629167617286	0.3577874342265374	-0.1222734185102183	0.1280118480904088	0.014950788874175	-0.5391136627232811	-0.0919560569342082	0.2906435413349116	0.0084559164068873	1.6247689896402877	-0.182614692223253	2.639874269696721	0.0333481258157934	0.0125672549657165	0.0016363610852479	0.0001579358973733	2.6776776013140093e-06	-0.0020520094335456	-0.001848156419872	4.210742715360134e-06	3.415682152314089e-06	-0.0016519741387827	-0.0018796090939055	2.7290185552068434e-06	3.532930345892255e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12814.313524107582	142.45109235503696	20292.31371314327	164206631.09412646	22379.751020578948	-171.7125722901037	29485.207482484093	500853255.74310446	11432.474178918035	172.81391299273128	130701465.8516276	29864.64852385929	11328.526413412286	1.362584	581.069702	0.4553043565561561	0.266201333164367	0.2057777607215598	-0.1520096735049776	0.0423444868075795	0.0231069408390898	-0.521657504240693	0.017456158482588	0.2721265517306286	0.0003047174689692	1.657476353685368	0.0327073640450803	2.747227863026143	0.0010697716627774	0.0153531063446139	0.0027858513788974	0.000235717874429	7.760967905304545e-06	0.0001206409562319	0.0021726503897775	1.4554240320547212e-08	4.720409716200323e-06	-0.0015478526969874	0.0001041214417952	2.395847971571168e-06	1.0841274641532045e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12512.322299697562	-301.99122441001964	91198.69962066284	156558209.33150887	21410.668653986988	-969.0823665919596	939120.6332394734	458416732.210821	11504.5021549184	72.02797600036502	132353569.83252212	5188.029326709158	11377.2562355082	1.17499	501.071136	0.5999677255050856	0.2437396506621947	0.111828170912986	-0.0939495898085737	0.012505539809744	0.0088265254251992	-0.4969051557615387	0.0247523484791543	0.246914733822399	0.0006126787552334	1.4589071879009057	-0.1985691657844623	2.1284101829089286	0.0394297136003373	0.0138341868824083	-0.0015189194622056	0.0001913847266973	2.307116332666951e-06	-0.0023585730915258	-0.0024792140477577	5.56286702806957e-06	6.14650229459912e-06	0.0001079462217072	0.0016557989186946	1.1652386780859977e-08	2.7416700591502063e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12041.583111185211	-470.73918851235067	221595.38360126645	144999723.82358092	20019.191962901183	-1391.4766910858052	1936207.3818351012	400768046.8474873	11416.30590963442	-88.1962452839798	130332040.6223538	7778.57768219193	11263.232077818004	1.176325	501.64032	0.3722996331622758	0.1809945696798439	0.1734186693481945	0.0615904984352085	0.0300740348784984	0.0037933894974974	-0.4823024678505589	0.0146026879109797	0.2326156704947394	0.0002132384942254	1.4864150150056332	0.0275078271047275	2.209429596834197	0.0007566805520235	0.0117505482112045	-0.0020836386712037	0.0001380753832638	4.341550112135936e-06	-0.0034999355159259	-0.0011413624244001	1.2249548615639496e-05	1.302708183832474e-06	-0.0020390250769161	-0.0021469712986233	4.157623264292708e-06	4.60948575711222e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11347.516540882323	-694.0665703028881	481728.40401201387	128766131.64559792	18186.013848515457	-1833.178114385726	3360541.9990628064	330731099.698396	11429.56199347452	13.256083840098654	130634887.36267722	175.7237587757247	11262.957105260775	1.134785	483.925476	1.5913549344130944	0.9805460676237532	0.2538143093186136	0.0803956399704191	0.0644217036148848	0.0064634589262532	-0.3033932286375602	0.1789092392129987	0.0920474511831228	0.032008515875774	2.262521692267825	0.7761066772621916	5.1190044079824615	0.6023415744909597	0.0028625770969432	-0.0088879711142613	8.194347635943757e-06	7.899603052794325e-05	-0.0042782402505845	-0.0007783047346586	1.8303339641721327e-05	6.057582599919938e-07	-0.0005864333664863	0.0014525917104298	3.4390409332845505e-07	2.1100226772093723e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10468.483380588825	-879.0331602934984	772699.2968955754	109589144.28966445	16069.25266183018	-2116.7611866852767	4480677.921457261	258220881.10973632	10998.326105195774	-431.2358882787448	120963177.11623085	185964.3913395581	10821.631677016978	0.986499	420.689697	1.1786804702804694	0.648913697900139	0.3375477508081985	0.0837334414895848	0.1139384840756736	0.0070112892236897	-0.2542429631461971	0.049150265491363	0.0646394843093585	0.0024157485978714	2.746468150395401	0.4839464581275763	7.543087301136336	0.2342041743342259	-0.0024413297744438	-0.005303906871387	5.960091067585816e-06	2.813142810034623e-05	-0.0074860109668537	-0.0032077707162691	5.604036019585387e-05	1.0289792968154214e-05	-0.003311761882269	-0.0027253285157827	1.096776676484991e-05	7.427415518938334e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9726.117185771527	-742.3661948172976	551107.5672075138	94597355.51136026	13889.843629459549	-2179.4090323706314	4749823.730378692	192927756.050838	10901.665427496666	-96.66067769910842	118846309.09307608	9343.286613250915	10714.415574864728	0.873065	372.31601	1.3359595562089457	0.7221168570154538	0.2261364005775306	-0.1114113502306679	0.0511376716661613	0.0124124889602205	0.0761173561821237	0.3303603193283208	0.0057938519121562	0.10913794058671	2.189914491628599	-0.5565536587668021	4.795725480644945	0.309751975086714	-0.0014061109713927	0.0010352188030511	1.9771480638709223e-06	1.0716779701905527e-06	-0.0054543284063828	0.0020316825604708	2.9749698364674337e-05	4.127734026521591e-06	0.0003740213118721	0.0036857831941411	1.398919417345267e-07	1.358499775421297e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9033.927897458963	-692.1892883125638	479126.0108546536	81611853.25648732	11958.108208362242	-1931.7354210973065	3731601.737121987	142996351.92290044	10714.636850772578	-187.02857672408757	114803442.84393372	34979.688511437904	10528.226009354348	0.732925	312.55365	0.7940385661021334	0.5303652077295393	0.109948868568324	-0.1161875320092065	0.0120887536994545	0.0134995425943904	0.2254870285590868	0.1493696723769631	0.0508444000484064	0.0223112990260012	1.6958056120509468	-0.4941088795776522	2.8757566738634863	0.2441435848774828	-0.0014312099539815	-2.509898258880013e-05	2.0483619323757274e-06	6.299589269928921e-10	-0.0052458557515016	0.0002084726548811	2.751900256556242e-05	4.34608478332159e-08	-7.985669342412932e-05	-0.0004538780052962	6.377091484635378e-09	2.06005243691684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8481.333616471253	-552.5942809877106	305360.43938032485	71933019.91388534	10626.18200810176	-1331.9262002604828	1774027.4029403278	112915744.06930554	10488.635684057872	-226.0011667147064	110011478.51289214	51076.52735640852	10299.241807204378	0.6572	280.261017	1.2588894557160193	0.7237814014054667	0.1101433007129628	0.0001944321446387	0.0121315466919461	3.780385886884143e-08	0.385507638518817	0.1600206099597301	0.1486161393563548	0.025606595611884	1.0204140157991477	-0.6753915962517991	1.0412447636393432	0.4561538082875532	-0.0077210911002343	-0.0062898811462528	5.961524777811732e-05	3.956260483398644e-05	-0.0039283684040276	0.001317487347474	1.5432078317762354e-05	1.7357729107540768e-06	0.0007784311600461	0.0008582878534702	6.059550709307169e-07	7.366580394145338e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8037.149833505295	-444.183782965958	197299.23304994928	64595777.44621418	9699.542436436772	-926.6395716649876	858660.8957754718	94081123.4762378	10080.511702299658	-408.1239817582136	101616716.18020035	166565.18448617868	9906.714564758224	0.637988	272.068207	0.7453175584951105	0.4737367086938424	0.0842884306447047	-0.025854870068258	0.0071045395405471	0.0006684743062465	0.3887048294502051	0.0031971909313881	0.151091444437913	1.0222029851750623e-05	0.5721258056318135	-0.4482882101673342	0.3273279374698516	0.200962319375032	-0.0097978966650351	-0.0020768055648008	9.599877905870596e-05	4.31312135398757e-06	-0.0049549264210333	-0.0010265580170057	2.455129583785387e-05	1.0538213622786753e-06	0.0030346133248022	0.0022561821647561	9.208878031067063e-06	5.090357960563522e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7592.533021670478	-444.6168118348169	197684.10936615692	57646557.68515664	8869.946823550148	-829.5956128866237	688228.8809207329	78675956.65260737	9711.234885494936	-369.27681680472233	94308083.00125384	136365.36742942844	9545.594624619684	0.634704	270.667694	1.3701791673475467	0.7148422827962665	-0.0596523437305336	-0.1439407743752383	0.0035584021125457	0.0207189465277432	0.2026005553781544	-0.1861042740720507	0.0410469850395366	0.0346348008278849	-0.0336448933880291	-0.6057706990198426	0.0011319788510918	0.3669581397909887	-0.0040486798812081	0.005749216783827	1.6391808780499234e-05	3.305349362743808e-05	-0.006274533301257	-0.0013196068802236	3.936976814858307e-05	1.7413623183337251e-06	0.0014161685912446	-0.0016184447335576	2.005533478827715e-06	2.6193633555803315e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7232.260743235644	-360.2722784348334	129796.11460862614	52305595.4581474	8242.068813036398	-627.8780105137503	394230.7960867051	67931698.31882721	9338.996984034084	-372.2379014608523	87216864.66779771	138561.0552839792	9188.279244534377	0.632548	269.748138	0.5447936970191181	0.2603769224982216	-0.1103812990008634	-0.0507289552703297	0.012184031169118	0.0025734269028191	0.1027223252357316	-0.0998782301424228	0.0105518761018354	0.0099756608563827	-0.1519112968750846	-0.1182664034870555	0.02307704211827	0.013986942193763	-0.003229293713382	0.000819386167826	1.0428337887288508e-05	6.713936920247415e-07	-0.0049061402801331	0.0013683930211239	2.407021244834449e-05	1.8724994602605948e-06	-0.0019144543821916	-0.0033306229734362	3.665135581492621e-06	1.1093049391180994e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6911.752023065721	-320.50872016992344	102725.83970496229	47772316.02835309	7719.012373778101	-523.0564392582965	273588.038649568	59583152.02653944	8935.239835101167	-403.7571489329166	79838510.91077873	163019.8353144374	8793.435333815614	0.664486	283.367889	0.3521190503327165	0.2606713387968624	-0.1060332782324735	0.0043480207683899	0.0112430560927251	1.890528460234991e-05	0.1092956877257051	0.0065733624899734	0.0119455473554348	4.32090944245905e-05	-0.1369917124951314	0.0149195843799531	0.0187667292923487	0.0002225939980705	-0.007583747026187	-0.004354453312805	5.751321895720016e-05	1.896126365339844e-05	-0.0031743507596904	0.0017317895204426	1.007650274554702e-05	2.9990949431151564e-06	-0.0023537732028319	-0.0004393188206403	5.540248290369541e-06	1.930010261687841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
